,time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
2145,2021-02-19 15:43:49.180585-05:00,17.14,6508,17.15,2846,11.27,2894.0,11.28,2884.0
2146,2021-02-19 15:43:59.196799-05:00,17.14,5660,17.15,3362,11.27,413.0,11.28,3131.0
2147,2021-02-19 15:44:09.163915-05:00,17.14,5589,17.15,4039,11.26,3481.0,11.27,2332.0
2148,2021-02-19 15:44:19.129983-05:00,17.14,3130,17.15,5598,11.26,2479.0,11.27,3202.0
2149,2021-02-19 15:44:29.104604-05:00,17.14,2540,17.15,5762,11.26,2290.0,11.27,3413.0
2150,2021-02-19 15:44:39.121872-05:00,17.14,2394,17.15,5853,11.26,2108.0,11.27,3383.0
2151,2021-02-19 15:44:48.139409-05:00,17.14,2354,17.15,5937,11.26,2108.0,11.27,3383.0
2152,2021-02-19 15:44:48.139409-05:00,17.14,2354,17.15,5937,11.26,1711.0,11.27,3644.0
2153,2021-02-19 15:44:59.049173-05:00,17.14,1534,17.15,6320,11.26,828.0,11.27,3706.0
2154,2021-02-19 15:45:09.121107-05:00,17.14,1582,17.15,6239,11.26,850.0,11.27,3715.0
2155,2021-02-19 15:45:19.128502-05:00,17.14,5311,17.15,4731,11.26,3051.0,11.27,2509.0
2156,2021-02-19 15:45:29.124851-05:00,17.14,1604,17.15,6073,11.26,774.0,11.27,3683.0
2157,2021-02-19 15:45:39.146174-05:00,17.14,2472,17.15,5862,11.26,774.0,11.27,3683.0
2158,2021-02-19 15:45:39.146174-05:00,17.14,2472,17.15,5862,11.26,1631.0,11.27,3541.0
2159,2021-02-19 15:45:49.121671-05:00,17.14,1461,17.15,5937,11.26,741.0,11.27,3765.0
2160,2021-02-19 15:45:59.138645-05:00,17.13,7783,17.14,5248,11.25,3153.0,11.26,3109.0
2161,2021-02-19 15:46:09.155213-05:00,17.13,6759,17.14,4918,11.25,3041.0,11.26,2977.0
2162,2021-02-19 15:46:19.170623-05:00,17.13,6844,17.14,4909,11.25,3230.0,11.26,2723.0
2163,2021-02-19 15:46:29.187460-05:00,17.13,6776,17.14,4906,11.25,3230.0,11.26,2723.0
2164,2021-02-19 15:46:29.187460-05:00,17.13,6776,17.14,4906,11.25,3185.0,11.26,2739.0
2165,2021-02-19 15:46:39.205725-05:00,17.13,7127,17.14,4965,11.25,3195.0,11.26,2783.0
2166,2021-02-19 15:46:49.066225-05:00,17.13,3928,17.14,7231,11.25,1407.0,11.26,4235.0
2167,2021-02-19 15:46:51.070018-05:00,17.13,3928,17.14,7231,11.24,3205.0,11.25,1105.0
2168,2021-02-19 15:46:59.085767-05:00,17.13,2838,17.14,7216,11.24,3205.0,11.25,1105.0
2169,2021-02-19 15:47:09.012216-05:00,17.13,2575,17.14,7381,11.24,2962.0,11.25,1832.0
2170,2021-02-19 15:47:19.083617-05:00,17.13,2288,17.14,7404,11.24,2915.0,11.25,2108.0
2171,2021-02-19 15:47:29.213979-05:00,17.13,1771,17.14,7529,11.24,2718.0,11.25,2498.0
2172,2021-02-19 15:47:39.001447-05:00,17.13,1364,17.14,7523,11.24,2382.0,11.25,2946.0
2173,2021-02-19 15:47:49.053444-05:00,17.13,2416,17.14,7403,11.24,3034.0,11.25,1713.0
2174,2021-02-19 15:47:59.076754-05:00,17.13,2702,17.14,7269,11.24,3097.0,11.25,1134.0
2175,2021-02-19 15:48:09.010402-05:00,17.13,2303,17.14,7410,11.24,2902.0,11.25,2175.0
2176,2021-02-19 15:48:19.176788-05:00,17.13,2532,17.14,7410,11.24,3068.0,11.25,1466.0
2177,2021-02-19 15:48:29.061058-05:00,17.13,1755,17.14,7513,11.24,2735.0,11.25,2309.0
2178,2021-02-19 15:48:39.081262-05:00,17.13,1054,17.14,7556,11.24,2170.0,11.25,3063.0
2179,2021-02-19 15:48:49.106617-05:00,17.13,1422,17.14,7505,11.24,2170.0,11.25,3063.0
2180,2021-02-19 15:48:49.106617-05:00,17.13,1422,17.14,7505,11.24,2232.0,11.25,2997.0
2181,2021-02-19 15:48:59.124173-05:00,17.13,2284,17.14,7439,11.24,2946.0,11.25,2230.0
2182,2021-02-19 15:49:09.146117-05:00,17.13,2574,17.14,7443,11.24,3087.0,11.25,1565.0
2183,2021-02-19 15:49:19.118899-05:00,17.13,3282,17.14,7089,11.24,3255.0,11.25,902.0
2184,2021-02-19 15:49:29.110038-05:00,17.13,6064,17.14,4910,11.25,3517.0,11.26,3076.0
2185,2021-02-19 15:49:39.126021-05:00,17.13,6521,17.14,4436,11.25,3517.0,11.26,3076.0
2186,2021-02-19 15:49:39.126021-05:00,17.13,6521,17.14,4436,11.25,4403.0,11.26,2380.0
2187,2021-02-19 15:49:49.107757-05:00,17.13,6475,17.14,4347,11.25,4455.0,11.26,2284.0
2188,2021-02-19 15:49:59.014508-05:00,17.14,5213,17.15,5432,11.25,4455.0,11.26,2284.0
2189,2021-02-19 15:49:59.014508-05:00,17.14,5213,17.15,5432,11.26,3331.0,11.27,2899.0
2190,2021-02-19 15:50:09.074080-05:00,17.14,5057,17.15,5441,11.26,3005.0,11.27,2873.0
2191,2021-02-19 15:50:19.097869-05:00,17.14,4791,17.15,5919,11.26,2712.0,11.27,3166.0
2192,2021-02-19 15:50:29.116980-05:00,17.14,5304,17.15,5424,11.26,3850.0,11.27,2004.0
2193,2021-02-19 15:50:39.135254-05:00,17.14,5021,17.15,5410,11.26,3379.0,11.27,2549.0
2194,2021-02-19 15:50:49.155593-05:00,17.14,7751,17.15,3836,11.26,4122.0,11.27,1920.0
2195,2021-02-19 15:50:59.176365-05:00,17.14,5348,17.15,5080,11.26,3913.0,11.27,1984.0
2196,2021-02-19 15:51:09.195213-05:00,17.14,5055,17.15,5602,11.26,2905.0,11.27,3011.0
2197,2021-02-19 15:51:18.965688-05:00,17.14,3827,17.15,6184,11.26,773.0,11.27,3422.0
2198,2021-02-19 15:51:28.986173-05:00,17.14,3020,17.15,5621,11.26,2409.0,11.27,2861.0
2199,2021-02-19 15:51:39.008302-05:00,17.14,2476,17.15,5963,11.26,1849.0,11.27,3503.0
2200,2021-02-19 15:51:49.028675-05:00,17.14,2064,17.15,6018,11.26,989.0,11.27,3538.0
2201,2021-02-19 15:51:59.049877-05:00,17.14,2063,17.15,6090,11.26,1218.0,11.27,3569.0
2202,2021-02-19 15:52:09.069726-05:00,17.14,682,17.15,6922,11.25,4257.0,11.26,2454.0
2203,2021-02-19 15:52:19.199556-05:00,17.13,6622,17.14,5971,11.25,3886.0,11.26,2623.0
2204,2021-02-19 15:52:29.115742-05:00,17.13,6657,17.14,5873,11.25,3905.0,11.26,2602.0
2205,2021-02-19 15:52:37.085245-05:00,17.13,6657,17.14,5873,11.25,4603.0,11.26,2551.0
2206,2021-02-19 15:52:39.006515-05:00,17.13,6839,17.14,5594,11.25,4603.0,11.26,2551.0
2207,2021-02-19 15:52:49.146949-05:00,17.13,6679,17.14,5840,11.25,4603.0,11.26,2551.0
2208,2021-02-19 15:52:49.146949-05:00,17.13,6679,17.14,5840,11.25,4134.0,11.26,2677.0
2209,2021-02-19 15:52:59.063364-05:00,17.13,6668,17.14,5798,11.25,3738.0,11.26,2745.0
2210,2021-02-19 15:53:09.134931-05:00,17.13,6753,17.14,5640,11.25,3738.0,11.26,2745.0
2211,2021-02-19 15:53:09.134931-05:00,17.13,6753,17.14,5640,11.25,4043.0,11.26,2572.0
2212,2021-02-19 15:53:19.080711-05:00,17.13,6668,17.14,5886,11.25,3558.0,11.26,2996.0
2213,2021-02-19 15:53:29.039330-05:00,17.13,6697,17.14,5886,11.25,3635.0,11.26,2780.0
2214,2021-02-19 15:53:29.039330-05:00,17.13,6697,17.14,5886,11.25,3637.0,11.26,2835.0
2215,2021-02-19 15:53:37.954884-05:00,17.13,6697,17.14,5894,11.25,3637.0,11.26,2835.0
2216,2021-02-19 15:53:48.973595-05:00,17.13,6079,17.14,6232,11.25,3178.0,11.26,3503.0
2217,2021-02-19 15:53:55.984653-05:00,17.13,4479,17.14,7608,11.25,3178.0,11.26,3503.0
2218,2021-02-19 15:53:55.984653-05:00,17.13,4479,17.14,7608,11.25,2810.0,11.26,3802.0
2219,2021-02-19 15:54:09.153846-05:00,17.13,3666,17.14,8213,11.25,1263.0,11.26,4167.0
2220,2021-02-19 15:54:19.117733-05:00,17.13,2541,17.14,8357,11.25,1263.0,11.26,4167.0
2221,2021-02-19 15:54:19.117733-05:00,17.13,2541,17.14,8357,11.25,582.0,11.26,4195.0
2222,2021-02-19 15:54:29.036347-05:00,17.13,2711,17.14,8260,11.25,888.0,11.26,4194.0
2223,2021-02-19 15:54:39.006626-05:00,17.13,1166,17.14,8643,11.25,888.0,11.26,4194.0
2224,2021-02-19 15:54:39.006626-05:00,17.13,1166,17.14,8643,11.24,2420.0,11.25,3445.0
2225,2021-02-19 15:54:49.207221-05:00,17.13,1628,17.14,8813,11.24,2904.0,11.25,3102.0
2226,2021-02-19 15:54:58.984244-05:00,17.13,1355,17.14,8813,11.24,2904.0,11.25,3102.0
2227,2021-02-19 15:54:58.984244-05:00,17.13,1355,17.14,8813,11.24,2851.0,11.25,3618.0
2228,2021-02-19 15:55:09.190505-05:00,17.13,2030,17.14,8949,11.24,2867.0,11.25,3454.0
