time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,mid1,mid2,residuals,imb1,imb2,residual_later,mid1_later,mid2_later,imb1_later,imb2_later,pnl,mid1_diff,mid2_diff,residual_bucket,imb1_bucket,imb2_bucket,avg_pnl,G1_It,G2_It
2020-11-23 16:52:29.037974+00:00,19.01,4346,19.02,11738,13.87,1391,13.88,2121,19.015,13.875,0.005158833137663521,0.27020641631434966,0.39607061503416857,-0.0048411668623344895,19.005000000000003,13.875,0.5395602441770877,0.018329221008107157,-0.00999999999999801,-0.00999999999999801,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:52:39.056206+00:00,19.0,9104,19.01,7769,13.87,52,13.88,2785,19.005000000000003,13.875,-0.0048411668623344895,0.5395602441770877,0.018329221008107157,-0.0048411668623344895,19.005000000000003,13.875,0.599173058485139,0.34074255007327797,0.0,0.0,0.0,1,1,0,0.00173782633492586,0.0,-0.00250980392156869
2020-11-23 16:52:49.074560+00:00,19.0,9999,19.01,6689,13.87,1395,13.88,2699,19.005000000000003,13.875,-0.0048411668623344895,0.599173058485139,0.34074255007327797,0.005158833137663521,19.015,13.875,0.3312565505997438,0.697612020391736,0.00999999999999801,0.00999999999999801,0.0,1,1,1,0.00173782633492586,0.0,0.0
2020-11-23 16:52:59.092434+00:00,19.01,5689,19.02,11485,13.87,2600,13.88,1127,19.015,13.875,0.005158833137663521,0.3312565505997438,0.697612020391736,0.0014082047576877699,19.025,13.895,0.28376368798161417,0.26768935762224355,-0.003750628379975751,0.00999999999999801,0.019999999999999574,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:53:09.109265+00:00,19.02,4198,19.03,10596,13.89,1396,13.9,3819,19.025,13.895,0.0014082047576877699,0.28376368798161417,0.26768935762224355,0.0014082047576877699,19.025,13.895,0.2714466826313565,0.2663811563169165,0.0,0.0,0.0,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 16:53:19.125641+00:00,19.02,3854,19.03,10344,13.89,1244,13.9,3426,19.025,13.895,0.0014082047576877699,0.2714466826313565,0.2663811563169165,0.00828351894767465,19.025,13.885000000000002,0.1679165056049478,0.610595028872709,0.006875314189986881,0.0,-0.00999999999999801,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 16:53:29.142489+00:00,19.02,2172,19.03,10763,13.88,2432,13.89,1551,19.025,13.885000000000002,0.00828351894767465,0.1679165056049478,0.610595028872709,0.0014082047576877699,19.025,13.895,0.2589720087428612,0.3559322033898305,-0.006875314189986881,0.0,0.00999999999999801,5,0,1,-0.004148445096547409,-0.001859903381642361,0.0
2020-11-23 16:53:39.242813+00:00,19.02,3673,19.03,10510,13.89,2100,13.9,3800,19.025,13.895,0.0014082047576877699,0.2589720087428612,0.3559322033898305,-0.0017164810523233598,19.015,13.885000000000002,0.6012697238658777,0.4099972685058727,-0.0031246858100111297,-0.00999999999999801,-0.00999999999999801,3,0,1,-0.00036310677064255045,-0.001859903381642361,0.0
2020-11-23 16:53:49.121913+00:00,19.02,1468,19.03,9891,13.88,2323,13.89,1131,19.025,13.885000000000002,0.00828351894767465,0.12923672858526278,0.672553561088593,-0.0017164810523233598,19.015,13.885000000000002,0.6012697238658777,0.4099972685058727,-0.00999999999999801,-0.00999999999999801,0.0,5,0,2,-0.004148445096547409,-0.001859903381642361,0.00250980392156869
2020-11-23 16:53:59.142368+00:00,19.01,9755,19.02,6469,13.88,1501,13.89,2160,19.015,13.885000000000002,-0.0017164810523233598,0.6012697238658777,0.4099972685058727,-0.0017164810523233598,19.015,13.885000000000002,0.6456334563345634,0.6421943231441049,0.0,0.0,0.0,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 16:54:09.158034+00:00,19.01,10498,19.02,5762,13.88,2353,13.89,1311,19.015,13.885000000000002,-0.0017164810523233598,0.6456334563345634,0.6421943231441049,0.0014082047576877699,19.025,13.895,0.36368326025277276,0.3087090349447764,0.0031246858100111297,0.00999999999999801,0.00999999999999801,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 16:54:19.135709+00:00,19.01,9748,19.02,5328,13.88,1480,13.89,1930,19.015,13.885000000000002,-0.0017164810523233598,0.6465906075882197,0.4340175953079179,0.0014082047576877699,19.025,13.895,0.36368326025277276,0.3087090349447764,0.0031246858100111297,0.00999999999999801,0.00999999999999801,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 16:54:29.150804+00:00,19.02,5640,19.03,9868,13.89,1705,13.9,3818,19.025,13.895,0.0014082047576877699,0.36368326025277276,0.3087090349447764,0.0014082047576877699,19.025,13.895,0.33010393943282434,0.27916978309648466,0.0,0.0,0.0,3,1,0,-0.00036310677064255045,0.0,-0.00250980392156869
2020-11-23 16:54:39.166076+00:00,19.02,5145,19.03,10441,13.89,1493,13.9,3855,19.025,13.895,0.0014082047576877699,0.33010393943282434,0.27916978309648466,0.0014082047576877699,19.025,13.895,0.3479214997805505,0.3090762078027087,0.0,0.0,0.0,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 16:54:49.182410+00:00,19.02,5549,19.03,10400,13.89,1529,13.9,3418,19.025,13.895,0.0014082047576877699,0.3479214997805505,0.3090762078027087,0.0014082047576877699,19.025,13.895,0.40794066317626526,0.4139655491757733,0.0,0.0,0.0,3,1,0,-0.00036310677064255045,0.0,-0.00250980392156869
2020-11-23 16:54:59.198095+00:00,19.02,6545,19.03,9499,13.89,2235,13.9,3164,19.025,13.895,0.0014082047576877699,0.40794066317626526,0.4139655491757733,0.0014082047576877699,19.025,13.895,0.49124412715845994,0.5742672627918529,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 16:55:09.213095+00:00,19.02,8051,19.03,8338,13.89,2312,13.9,1714,19.025,13.895,0.0014082047576877699,0.49124412715845994,0.5742672627918529,-0.005467109432299111,19.025,13.905000000000001,0.6520460016047072,0.48057432432432434,-0.006875314189986881,0.0,0.010000000000001563,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 16:55:19.230448+00:00,19.02,9752,19.03,5204,13.9,2276,13.91,2460,19.025,13.905000000000001,-0.005467109432299111,0.6520460016047072,0.48057432432432434,-0.0023424236222844286,19.035,13.915,0.5020635935592629,0.35090534036213616,0.0031246858100146824,0.010000000000001563,0.00999999999999801,1,1,1,0.00173782633492586,0.0,0.0
2020-11-23 16:55:29.246683+00:00,19.03,8637,19.04,8566,13.91,1531,13.92,2832,19.035,13.915,-0.0023424236222844286,0.5020635935592629,0.35090534036213616,0.004532890567702452,19.035,13.905000000000001,0.3160193601699917,0.8114840616423897,0.006875314189986881,0.0,-0.00999999999999801,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 16:55:39.229942+00:00,19.03,5561,19.04,11597,13.9,3620,13.91,1487,19.035,13.905000000000001,0.004532890567702452,0.32410537358666514,0.7088310162522029,0.004532890567702452,19.035,13.905000000000001,0.3160193601699917,0.8114840616423897,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:55:49.246310+00:00,19.03,5354,19.04,11588,13.9,3844,13.91,893,19.035,13.905000000000001,0.004532890567702452,0.3160193601699917,0.8114840616423897,-0.0023424236222844286,19.035,13.915,0.3356309954621173,0.1337443044760118,-0.006875314189986881,0.0,0.00999999999999801,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:55:59.263421+00:00,19.03,5843,19.04,11566,13.91,499,13.92,3232,19.035,13.915,-0.0023424236222844286,0.3356309954621173,0.1337443044760118,0.004532890567702452,19.035,13.905000000000001,0.30511834674996996,0.7764274249025452,0.006875314189986881,0.0,-0.00999999999999801,2,1,0,0.00036310677064255045,0.0,-0.00250980392156869
2020-11-23 16:56:09.280110+00:00,19.03,5079,19.04,11567,13.9,3386,13.91,975,19.035,13.905000000000001,0.004532890567702452,0.30511834674996996,0.7764274249025452,0.004532890567702452,19.035,13.905000000000001,0.28327539111000744,0.6531416190663778,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:56:19.043769+00:00,19.03,6181,19.04,9210,13.9,3535,13.91,19,19.035,13.905000000000001,0.004532890567702452,0.40159833669027356,0.9946539110861001,0.004532890567702452,19.035,13.905000000000001,0.28327539111000744,0.6531416190663778,0.0,0.0,0.0,4,1,2,-0.00173782633492586,0.0,0.00250980392156869
2020-11-23 16:56:29.061884+00:00,19.03,4563,19.04,11545,13.9,3316,13.91,1761,19.035,13.905000000000001,0.004532890567702452,0.28327539111000744,0.6531416190663778,0.004532890567702452,19.035,13.905000000000001,0.2173825638276486,0.6579239831073572,0.0,0.0,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:56:39.239783+00:00,19.03,3244,19.04,11679,13.9,2960,13.91,1539,19.035,13.905000000000001,0.004532890567702452,0.2173825638276486,0.6579239831073572,0.004532890567702452,19.035,13.905000000000001,0.21806485492976238,0.5965655139967067,0.0,0.0,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:56:49.117463+00:00,19.03,4560,19.04,11513,13.9,3263,13.91,982,19.035,13.905000000000001,0.004532890567702452,0.28370559323088407,0.7686690223792697,0.004532890567702452,19.035,13.905000000000001,0.21806485492976238,0.5965655139967067,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:56:59.133865+00:00,19.03,3322,19.04,11912,13.9,2536,13.91,1715,19.035,13.905000000000001,0.004532890567702452,0.21806485492976238,0.5965655139967067,0.004532890567702452,19.035,13.905000000000001,0.264616506624529,0.48484848484848486,0.0,0.0,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:57:09.151012+00:00,19.03,4354,19.04,12100,13.9,1600,13.91,1700,19.035,13.905000000000001,0.004532890567702452,0.264616506624529,0.48484848484848486,0.0014082047576877699,19.025,13.895,0.5878348704435661,0.692371020856202,-0.0031246858100146824,-0.010000000000001563,-0.010000000000001563,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:57:19.168443+00:00,19.02,10708,19.03,7508,13.89,2523,13.9,1121,19.025,13.895,0.0014082047576877699,0.5878348704435661,0.692371020856202,-0.005467109432299111,19.025,13.905000000000001,0.6608357628765792,0.48055688910225636,-0.006875314189986881,0.0,0.010000000000001563,3,1,2,-0.00036310677064255045,0.0,0.00250980392156869
2020-11-23 16:57:29.260151+00:00,19.02,11560,19.03,5933,13.9,2002,13.91,2164,19.025,13.905000000000001,-0.005467109432299111,0.6608357628765792,0.48055688910225636,0.0014082047576877699,19.025,13.895,0.5984070895731674,0.5974917179365831,0.006875314189986881,0.0,-0.010000000000001563,1,1,1,0.00173782633492586,0.0,0.0
2020-11-23 16:57:39.081759+00:00,19.03,3446,19.04,12244,13.9,2198,13.91,1803,19.035,13.905000000000001,0.004532890567702452,0.21963033779477373,0.5493626593351663,0.0014082047576877699,19.025,13.895,0.5984070895731674,0.5974917179365831,-0.0031246858100146824,-0.010000000000001563,-0.010000000000001563,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:57:49.098556+00:00,19.02,10669,19.03,7160,13.89,2525,13.9,1701,19.025,13.895,0.0014082047576877699,0.5984070895731674,0.5974917179365831,0.0014082047576877699,19.025,13.895,0.42853861613551536,0.37471322967117004,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 16:57:59.114103+00:00,19.02,7463,19.03,9952,13.89,1470,13.9,2453,19.025,13.895,0.0014082047576877699,0.42853861613551536,0.37471322967117004,0.0014082047576877699,19.025,13.895,0.35599975091848807,0.3775322283609576,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 16:58:09.131035+00:00,19.02,5717,19.03,10342,13.89,1230,13.9,2028,19.025,13.895,0.0014082047576877699,0.35599975091848807,0.3775322283609576,0.0014082047576877699,19.025,13.895,0.3368606701940035,0.30494505494505497,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 16:58:19.147387+00:00,19.02,5348,19.03,10528,13.89,1110,13.9,2530,19.025,13.895,0.0014082047576877699,0.3368606701940035,0.30494505494505497,0.0014082047576877699,19.025,13.895,0.2621896396707933,0.1959171237050579,0.0,0.0,0.0,3,1,0,-0.00036310677064255045,0.0,-0.00250980392156869
2020-11-23 16:58:29.163588+00:00,19.02,3791,19.03,10668,13.89,643,13.9,2639,19.025,13.895,0.0014082047576877699,0.2621896396707933,0.1959171237050579,-0.0017164810523233598,19.015,13.885000000000002,0.6939547498394119,0.5827643042147398,-0.0031246858100111297,-0.00999999999999801,-0.00999999999999801,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 16:58:39.180740+00:00,19.01,9723,19.02,4288,13.88,2475,13.89,1772,19.015,13.885000000000002,-0.0017164810523233598,0.6939547498394119,0.5827643042147398,-0.0017164810523233598,19.015,13.885000000000002,0.6837476377380434,0.5773493975903614,0.0,0.0,0.0,2,2,1,0.00036310677064255045,0.001859903381642361,0.0
2020-11-23 16:58:49.197456+00:00,19.01,9407,19.02,4351,13.88,2396,13.89,1754,19.015,13.885000000000002,-0.0017164810523233598,0.6837476377380434,0.5773493975903614,-0.005467109432299111,19.025,13.905000000000001,0.9618276460381724,0.5023976392475101,-0.003750628379975751,0.00999999999999801,0.019999999999999574,2,2,1,0.00036310677064255045,0.001859903381642361,0.0
2020-11-23 16:58:59.084959+00:00,19.02,5081,19.03,10876,13.89,1963,13.9,2653,19.025,13.895,0.0014082047576877699,0.3184182490443066,0.42525996533795496,-0.005467109432299111,19.025,13.905000000000001,0.9618276460381724,0.5023976392475101,-0.006875314189986881,0.0,0.010000000000001563,3,0,1,-0.00036310677064255045,-0.001859903381642361,0.0
2020-11-23 16:59:09.101352+00:00,19.02,6652,19.03,264,13.9,1362,13.91,1349,19.025,13.905000000000001,-0.005467109432299111,0.9618276460381724,0.5023976392475101,0.004532890567702452,19.035,13.905000000000001,0.18402828937674967,0.44398706262863863,0.010000000000001563,0.010000000000001563,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 16:59:19.117244+00:00,19.03,2498,19.04,11076,13.9,1510,13.91,1891,19.035,13.905000000000001,0.004532890567702452,0.18402828937674967,0.44398706262863863,0.004532890567702452,19.035,13.905000000000001,0.3449285001662787,0.7861271676300579,0.0,0.0,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 16:59:29.179508+00:00,19.03,5186,19.04,9849,13.9,2448,13.91,666,19.035,13.905000000000001,0.004532890567702452,0.3449285001662787,0.7861271676300579,0.004532890567702452,19.035,13.905000000000001,0.33145302470336513,0.726952436876101,0.0,0.0,0.0,4,1,2,-0.00173782633492586,0.0,0.00250980392156869
2020-11-23 16:59:39.149771+00:00,19.03,4600,19.04,10574,13.9,2501,13.91,959,19.035,13.905000000000001,0.004532890567702452,0.30315012521418216,0.7228323699421966,0.004532890567702452,19.035,13.905000000000001,0.33145302470336513,0.726952436876101,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:59:49.166247+00:00,19.03,5112,19.04,10311,13.9,2476,13.91,930,19.035,13.905000000000001,0.004532890567702452,0.33145302470336513,0.726952436876101,0.004532890567702452,19.035,13.905000000000001,0.2537968510519716,0.5009441596978689,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 16:59:59.181839+00:00,19.03,3643,19.04,10711,13.9,1857,13.91,1850,19.035,13.905000000000001,0.004532890567702452,0.2537968510519716,0.5009441596978689,0.004532890567702452,19.035,13.905000000000001,0.3134700134125311,0.6720715683533688,0.0,0.0,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 17:00:09.199019+00:00,19.03,4908,19.04,10749,13.9,2404,13.91,1173,19.035,13.905000000000001,0.004532890567702452,0.3134700134125311,0.6720715683533688,0.004532890567702452,19.035,13.905000000000001,0.2586115876996173,0.505039498774176,0.0,0.0,0.0,4,0,2,-0.00173782633492586,-0.001859903381642361,0.00250980392156869
2020-11-23 17:00:19.214007+00:00,19.03,3919,19.04,11235,13.9,1854,13.91,1817,19.035,13.905000000000001,0.004532890567702452,0.2586115876996173,0.505039498774176,-0.005467109432299111,19.025,13.905000000000001,0.5604289544235925,0.1702127659574468,-0.010000000000001563,-0.010000000000001563,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 17:00:29.231170+00:00,19.02,10452,19.03,8198,13.9,560,13.91,2730,19.025,13.905000000000001,-0.005467109432299111,0.5604289544235925,0.1702127659574468,0.0014082047576877699,19.025,13.895,0.3925557798830046,0.5224518888096935,0.006875314189986881,0.0,-0.010000000000001563,1,1,0,0.00173782633492586,0.0,-0.00250980392156869
2020-11-23 17:00:39.247248+00:00,19.02,7583,19.03,11734,13.89,2199,13.9,2010,19.025,13.895,0.0014082047576877699,0.3925557798830046,0.5224518888096935,0.0014082047576877699,19.025,13.895,0.20709389765089506,0.0874806800618238,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:00:39.247248+00:00,19.02,7583,19.03,11734,13.89,2163,13.9,2101,19.025,13.895,0.0014082047576877699,0.3925557798830046,0.5072701688555347,0.0014082047576877699,19.025,13.895,0.20709389765089506,0.0874806800618238,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:00:49.065186+00:00,19.02,7648,19.03,11268,13.89,2163,13.9,2101,19.025,13.895,0.0014082047576877699,0.40431380841615566,0.5072701688555347,0.0014082047576877699,19.025,13.895,0.20709389765089506,0.0874806800618238,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:00:59.080673+00:00,19.02,3112,19.03,11915,13.89,283,13.9,2952,19.025,13.895,0.0014082047576877699,0.20709389765089506,0.0874806800618238,0.0014082047576877699,19.025,13.895,0.2894720892175283,0.3207126948775056,0.0,0.0,0.0,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 17:01:09.097966+00:00,19.02,4776,19.03,11723,13.89,1296,13.9,2745,19.025,13.895,0.0014082047576877699,0.2894720892175283,0.3207126948775056,0.0014082047576877699,19.025,13.895,0.5427524429967426,0.8037466547725245,0.0,0.0,0.0,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 17:01:19.114669+00:00,19.02,9331,19.03,7861,13.89,2703,13.9,660,19.025,13.895,0.0014082047576877699,0.5427524429967426,0.8037466547725245,-0.005467109432299111,19.025,13.905000000000001,0.7163057887759611,0.40802304964539005,-0.006875314189986881,0.0,0.010000000000001563,3,1,2,-0.00036310677064255045,0.0,0.00250980392156869
2020-11-23 17:01:29.130812+00:00,19.02,9726,19.03,3852,13.9,1841,13.91,2671,19.025,13.905000000000001,-0.005467109432299111,0.7163057887759611,0.40802304964539005,0.0014082047576877699,19.025,13.895,0.5314413311243967,0.5162959130884636,0.006875314189986881,0.0,-0.010000000000001563,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 17:01:39.146963+00:00,19.02,7378,19.03,6505,13.89,1996,13.9,1870,19.025,13.895,0.0014082047576877699,0.5314413311243967,0.5162959130884636,0.0014082047576877699,19.025,13.895,0.43228045817424504,0.4123429819770617,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:01:49.164328+00:00,19.02,6227,19.03,8178,13.89,1510,13.9,2152,19.025,13.895,0.0014082047576877699,0.43228045817424504,0.4123429819770617,0.0014082047576877699,19.025,13.895,0.6188967305199482,0.6577337605592776,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:01:59.179800+00:00,19.02,8594,19.03,5292,13.89,2258,13.9,1175,19.025,13.895,0.0014082047576877699,0.6188967305199482,0.6577337605592776,0.0014082047576877699,19.025,13.895,0.6626135254822487,0.7373376623376623,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:02:09.195395+00:00,19.02,8828,19.03,4495,13.89,2271,13.9,809,19.025,13.895,0.0014082047576877699,0.6626135254822487,0.7373376623376623,0.0014082047576877699,19.025,13.895,0.5778271918678526,0.6391419335880105,0.0,0.0,0.0,3,1,2,-0.00036310677064255045,0.0,0.00250980392156869
2020-11-23 17:02:19.211618+00:00,19.02,7276,19.03,5316,13.89,2175,13.9,1228,19.025,13.895,0.0014082047576877699,0.5778271918678526,0.6391419335880105,0.0014082047576877699,19.025,13.895,0.42396657215340994,0.4284841075794621,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:02:29.227998+00:00,19.02,5682,19.03,7720,13.89,1402,13.9,1870,19.025,13.895,0.0014082047576877699,0.42396657215340994,0.4284841075794621,0.0014082047576877699,19.025,13.895,0.4105740834113664,0.3577537058152794,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:02:39.243516+00:00,19.02,5700,19.03,8183,13.89,1255,13.9,2253,19.025,13.895,0.0014082047576877699,0.4105740834113664,0.3577537058152794,0.0014082047576877699,19.025,13.895,0.4097341337907376,0.3730791121229368,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:02:49.261222+00:00,19.02,5733,19.03,8259,13.89,1311,13.9,2203,19.025,13.895,0.0014082047576877699,0.4097341337907376,0.3730791121229368,0.0014082047576877699,19.025,13.895,0.6157386785449146,0.704154951577632,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:02:59.277054+00:00,19.02,8294,19.03,5176,13.89,2254,13.9,947,19.025,13.895,0.0014082047576877699,0.6157386785449146,0.704154951577632,0.0014082047576877699,19.025,13.895,0.6172185430463576,0.5707094918504314,0.0,0.0,0.0,3,1,2,-0.00036310677064255045,0.0,0.00250980392156869
2020-11-23 17:03:09.042441+00:00,19.02,9201,19.03,4006,13.9,1213,13.91,2579,19.025,13.905000000000001,-0.005467109432299111,0.6966760051487847,0.31988396624472576,0.0014082047576877699,19.025,13.895,0.6172185430463576,0.5707094918504314,0.006875314189986881,0.0,-0.010000000000001563,1,2,0,0.00173782633492586,0.001859903381642361,-0.00250980392156869
2020-11-23 17:03:19.058997+00:00,19.02,8388,19.03,5202,13.89,2381,13.9,1791,19.025,13.895,0.0014082047576877699,0.6172185430463576,0.5707094918504314,0.0014082047576877699,19.025,13.895,0.4365966323945761,0.5039441063781834,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:03:29.103912+00:00,19.02,5860,19.03,7562,13.89,2236,13.9,2201,19.025,13.895,0.0014082047576877699,0.4365966323945761,0.5039441063781834,0.0014082047576877699,19.025,13.895,0.41970144948438737,0.5032947057486935,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:03:39.119639+00:00,19.02,5820,19.03,8047,13.89,2215,13.9,2186,19.025,13.895,0.0014082047576877699,0.41970144948438737,0.5032947057486935,0.0014082047576877699,19.025,13.895,0.23116954259107095,0.12865819988956378,0.0,0.0,0.0,3,1,1,-0.00036310677064255045,0.0,0.0
2020-11-23 17:03:49.136094+00:00,19.02,2532,19.03,8421,13.89,466,13.9,3156,19.025,13.895,0.0014082047576877699,0.23116954259107095,0.12865819988956378,0.0014082047576877699,19.025,13.895,0.1934032983508246,0.1312358276643991,0.0,0.0,0.0,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 17:03:59.151445+00:00,19.02,2064,19.03,8608,13.89,463,13.9,3065,19.025,13.895,0.0014082047576877699,0.1934032983508246,0.1312358276643991,-0.0017164810523233598,19.015,13.885000000000002,0.6341688654353562,0.3746507493014986,-0.0031246858100111297,-0.00999999999999801,-0.00999999999999801,3,0,0,-0.00036310677064255045,-0.001859903381642361,-0.00250980392156869
2020-11-23 17:04:04.159471+00:00,19.02,2064,19.03,8608,13.88,1475,13.89,2462,19.025,13.885000000000002,0.00828351894767465,0.1934032983508246,0.3746507493014986,-0.0017164810523233598,19.015,13.885000000000002,0.6402307137707282,0.4059307251432843,-0.00999999999999801,-0.00999999999999801,0.0,5,0,1,-0.004148445096547409,-0.001859903381642361,0.0
2020-11-23 17:04:09.169463+00:00,19.01,9614,19.02,5546,13.88,1475,13.89,2462,19.015,13.885000000000002,-0.0017164810523233598,0.6341688654353562,0.3746507493014986,-0.0017164810523233598,19.015,13.885000000000002,0.6402307137707282,0.4059307251432843,0.0,0.0,0.0,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 17:04:19.184991+00:00,19.01,9768,19.02,5489,13.88,1629,13.89,2384,19.015,13.885000000000002,-0.0017164810523233598,0.6402307137707282,0.4059307251432843,0.005158833137663521,19.015,13.875,0.24772641863960917,0.4900592216582064,0.006875314189986881,0.0,-0.010000000000001563,2,1,1,0.00036310677064255045,0.0,0.0
2020-11-23 17:04:29.200423+00:00,19.01,3296,19.02,10009,13.87,2317,13.88,2411,19.015,13.875,0.005158833137663521,0.24772641863960917,0.4900592216582064,-0.0048411668623344895,19.005000000000003,13.875,0.636895595934709,0.3557258791704238,-0.00999999999999801,-0.00999999999999801,0.0,4,0,1,-0.00173782633492586,-0.001859903381642361,0.0
2020-11-23 17:04:39.216926+00:00,19.0,10340,19.01,5895,13.87,1578,13.88,2858,19.005000000000003,13.875,-0.0048411668623344895,0.636895595934709,0.3557258791704238,-0.0048411668623344895,19.005000000000003,13.875,0.8142991977347805,0.5084411313308485,0.0,0.0,0.0,1,1,1,0.00173782633492586,0.0,0.0
2020-11-23 17:04:49.232619+00:00,19.0,10353,19.01,2361,13.87,2319,13.88,2242,19.005000000000003,13.875,-0.0048411668623344895,0.8142991977347805,0.5084411313308485,-0.0048411668623344895,19.005000000000003,13.875,0.698029419927838,0.37285491419656785,0.0,0.0,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 17:04:57.244555+00:00,19.0,10464,19.01,4072,13.87,2319,13.88,2242,19.005000000000003,13.875,-0.0048411668623344895,0.7198679141441937,0.5084411313308485,-0.0048411668623344895,19.005000000000003,13.875,0.698029419927838,0.37285491419656785,0.0,0.0,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 17:04:57.244555+00:00,19.0,10464,19.01,4072,13.87,1809,13.88,2415,19.005000000000003,13.875,-0.0048411668623344895,0.7198679141441937,0.42826704545454547,-0.0048411668623344895,19.005000000000003,13.875,0.698029419927838,0.37285491419656785,0.0,0.0,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 17:05:09.177338+00:00,19.0,10060,19.01,4352,13.87,1673,13.88,2814,19.005000000000003,13.875,-0.0048411668623344895,0.698029419927838,0.37285491419656785,-0.0048411668623344895,19.005000000000003,13.875,0.6684828164291702,0.22430146116380414,0.0,0.0,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
2020-11-23 17:05:19.162971+00:00,19.0,10128,19.01,4058,13.87,1752,13.88,2415,19.005000000000003,13.875,-0.0048411668623344895,0.7139433244043423,0.42044636429085674,-0.0048411668623344895,19.005000000000003,13.875,0.6684828164291702,0.22430146116380414,0.0,0.0,0.0,1,2,1,0.00173782633492586,0.001859903381642361,0.0
