time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,mid1,mid2,residuals,imb1,imb2,residual_later,mid1_later,mid2_later,imb1_later,imb2_later,pnl,mid1_diff,mid2_diff,residual_bucket,imb1_bucket,imb2_bucket,avg_pnl,G1_It,G2_It,dM1,dM2,residual_bucket_later,imb1_bucket_later,imb2_bucket_later,current_state,later_state,micro1_adj,micro2_adj,micro1,micro2
2020-11-23 20:34:19.156721+00:00,18.89,6181,18.9,6026,13.7,3109,13.71,741,18.895,13.705,0.002039174367428842,0.5063488162529696,0.8075324675324675,0.002039174367428842,18.895,13.705,0.3127022375215146,0.5440594059405941,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,0,1,312,30100,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:34:29.204405+00:00,18.89,4542,18.9,9983,13.7,2198,13.71,1842,18.895,13.705,0.002039174367428842,0.3127022375215146,0.5440594059405941,0.002039174367428842,18.895,13.705,0.3168171320596263,0.6429498831472344,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:34:39.223534+00:00,18.89,4527,18.9,9762,13.7,2476,13.71,1375,18.895,13.705,0.002039174367428842,0.3168171320596263,0.6429498831472344,0.002039174367428842,18.895,13.705,0.26039581943517903,0.5798816568047337,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:34:49.244002+00:00,18.89,3513,18.9,9978,13.7,2254,13.71,1633,18.895,13.705,0.002039174367428842,0.26039581943517903,0.5798816568047337,0.002039174367428842,18.895,13.705,0.3684928703008801,0.7,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,1,2,301,31200,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:34:59.263848+00:00,18.89,5401,18.9,9256,13.7,3017,13.71,1293,18.895,13.705,0.002039174367428842,0.3684928703008801,0.7,0.002039174367428842,18.895,13.705,0.25935828877005346,0.5616368286445013,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,0,1,312,30100,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:35:09.032107+00:00,18.89,4446,18.9,9367,13.7,2421,13.71,1299,18.895,13.705,0.002039174367428842,0.3218707015130674,0.6508064516129032,0.002039174367428842,18.895,13.705,0.25935828877005346,0.5616368286445013,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:35:19.092206+00:00,18.89,3492,18.9,9972,13.7,2196,13.71,1714,18.895,13.705,0.002039174367428842,0.25935828877005346,0.5616368286445013,0.002039174367428842,18.895,13.705,0.2607790663098424,0.587748772292582,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:35:29.111731+00:00,18.89,3508,18.9,9944,13.7,2274,13.71,1595,18.895,13.705,0.002039174367428842,0.2607790663098424,0.587748772292582,0.002039174367428842,18.895,13.705,0.2621308799525152,0.4892881824464409,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:35:39.093294+00:00,18.89,4413,18.9,9871,13.7,2281,13.71,1502,18.895,13.705,0.002039174367428842,0.30894707364883783,0.6029606132698916,0.002039174367428842,18.895,13.705,0.2621308799525152,0.4892881824464409,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,0,1,301,30100,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:35:49.115499+00:00,18.89,3533,18.9,9945,13.7,2124,13.71,2217,18.895,13.705,0.002039174367428842,0.2621308799525152,0.4892881824464409,0.002039174367428842,18.895,13.705,0.5547930203694239,0.9526002166847236,0.0,0.0,0.0,3,0,1,-0.0003631067706425505,-0.001859903381642361,0.0,0,0,3,1,2,301,31200,-0.0017339744542551822,-0.00040129342108613904,18.893266025545746,13.704598706578913
2020-11-23 20:35:59.136155+00:00,18.89,7599,18.9,6098,13.7,3517,13.71,175,18.895,13.705,0.002039174367428842,0.5547930203694239,0.9526002166847236,0.002039174367428842,18.895,13.705,0.5022418333214718,0.7699637023593466,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:36:09.155662+00:00,18.89,7057,18.9,6994,13.7,3394,13.71,1014,18.895,13.705,0.002039174367428842,0.5022418333214718,0.7699637023593466,0.002039174367428842,18.895,13.705,0.5511672294817207,0.9104983067247221,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:36:19.221398+00:00,18.89,7508,18.9,6114,13.7,3764,13.71,370,18.895,13.705,0.002039174367428842,0.5511672294817207,0.9104983067247221,0.002039174367428842,18.895,13.705,0.5021224984839296,0.8218318695106651,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:36:29.158726+00:00,18.89,7057,18.9,6951,13.7,3930,13.71,920,18.895,13.705,0.002039174367428842,0.5037835522558538,0.8103092783505155,0.002039174367428842,18.895,13.705,0.5021224984839296,0.8218318695106651,0.0,0.0,0.0,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,0,3,1,2,312,31200,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:36:39.213712+00:00,18.89,7452,18.9,7389,13.7,3930,13.71,852,18.895,13.705,0.002039174367428842,0.5021224984839296,0.8218318695106651,-0.004836139822554486,18.895,13.715,0.8364779874213837,0.7077986179664363,-0.006875314189983328,0.0,0.009999999999999787,3,1,2,-0.0003631067706425505,0.0,0.00250980392156869,0,1,1,2,2,312,12201,0.00023959753825402385,0.002995590283479191,18.895239597538254,13.70799559028348
2020-11-23 20:36:59.184951+00:00,18.9,9993,18.91,6784,13.72,3086,13.73,1897,18.905,13.725,-0.0017114540125433564,0.5956368838290517,0.6193056391731888,-0.0017114540125433564,18.905,13.725,0.5746138590059499,0.5441851186914024,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.906055706626066,13.72435929644918
2020-11-23 20:37:09.204460+00:00,18.9,9561,18.91,7078,13.72,2728,13.73,2285,18.905,13.725,-0.0017114540125433564,0.5746138590059499,0.5441851186914024,-0.0017114540125433564,18.905,13.725,0.3832606700321248,0.2710908113917249,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,0,211,21000,0.0010557066260642625,-0.0006407035508193031,18.906055706626066,13.72435929644918
2020-11-23 20:37:19.088432+00:00,18.9,6159,18.91,10765,13.72,743,13.73,2763,18.905,13.725,-0.0017114540125433564,0.36392105885133536,0.21192241871078152,-0.0017114540125433564,18.905,13.725,0.3832606700321248,0.2710908113917249,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:37:29.245759+00:00,18.9,6681,18.91,10751,13.72,1009,13.73,2713,18.905,13.725,-0.0017114540125433564,0.3832606700321248,0.2710908113917249,-0.0017114540125433564,18.905,13.725,0.4051628043414491,0.3556156303760137,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,1,210,21100,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:37:37.242062+00:00,18.9,8800,18.91,9534,13.72,1009,13.73,2713,18.905,13.725,-0.0017114540125433564,0.4799825460892331,0.2710908113917249,-0.0017114540125433564,18.905,13.725,0.4051628043414491,0.3556156303760137,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,1,210,21100,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:37:37.242062+00:00,18.9,8800,18.91,9534,13.72,1614,13.73,2617,18.905,13.725,-0.0017114540125433564,0.4799825460892331,0.3814701016308201,-0.0017114540125433564,18.905,13.725,0.4051628043414491,0.3556156303760137,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,1,211,21100,0.0010557066260642625,-0.0006407035508193031,18.906055706626066,13.72435929644918
2020-11-23 20:37:49.015446+00:00,18.9,6906,18.91,10139,13.72,1447,13.73,2622,18.905,13.725,-0.0017114540125433564,0.4051628043414491,0.3556156303760137,-0.0017114540125433564,18.905,13.725,0.3859408094338543,0.2883096366508689,0.0,0.0,0.0,2,1,1,0.0003631067706425505,0.0,0.0,0,0,2,1,0,211,21000,0.0010557066260642625,-0.0006407035508193031,18.906055706626066,13.72435929644918
2020-11-23 20:37:52.023069+00:00,18.9,6906,18.91,10139,13.72,1095,13.73,2703,18.905,13.725,-0.0017114540125433564,0.4051628043414491,0.2883096366508689,-0.0017114540125433564,18.905,13.725,0.3540853695143183,0.18765036086607856,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:37:59.035922+00:00,18.9,6742,18.91,10727,13.72,1095,13.73,2703,18.905,13.725,-0.0017114540125433564,0.3859408094338543,0.2883096366508689,-0.0017114540125433564,18.905,13.725,0.3540853695143183,0.18765036086607856,0.0,0.0,0.0,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,0,2,1,0,210,21000,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:38:09.095114+00:00,18.9,5898,18.91,10759,13.72,702,13.73,3039,18.905,13.725,-0.0017114540125433564,0.3540853695143183,0.18765036086607856,0.005163860177447077,18.905,13.715,0.22063344534210336,0.6491929039475787,0.006875314189990434,0.0,-0.010000000000001565,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,-1,4,0,1,210,4010-1,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:38:19.116115+00:00,18.9,3086,18.91,10901,13.71,4062,13.72,2195,18.905,13.715,0.005163860177447077,0.22063344534210336,0.6491929039475787,0.005163860177447077,18.905,13.715,0.1228668941979522,0.5399523971438286,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,1,401,40100,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:38:29.116133+00:00,18.9,1548,18.91,11051,13.71,3176,13.72,2706,18.905,13.715,0.005163860177447077,0.1228668941979522,0.5399523971438286,-0.004836139822554486,18.895,13.715,0.5851294477745186,0.4053364724347656,-0.010000000000001565,-0.010000000000001565,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,-1,0,1,1,1,401,111-10,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:38:31.124155+00:00,18.9,1548,18.91,11051,13.71,2066,13.72,3031,18.905,13.715,0.005163860177447077,0.1228668941979522,0.4053364724347656,-0.004836139822554486,18.895,13.715,0.6206479365506117,0.3932497589199615,-0.010000000000001565,-0.010000000000001565,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,-1,0,1,1,1,401,111-10,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:38:39.157620+00:00,18.89,9176,18.9,6506,13.71,2066,13.72,3031,18.895,13.715,-0.004836139822554486,0.5851294477745186,0.4053364724347656,-0.004836139822554486,18.895,13.715,0.9692485104747262,0.6695425361155698,0.0,0.0,0.0,1,1,1,0.0017378263349258599,0.0,0.0,0,0,1,2,2,111,12200,0.0024932832384759185,-0.004488131640785332,18.897493283238475,13.710511868359214
2020-11-23 20:38:49.121306+00:00,18.89,9234,18.9,5644,13.71,2039,13.72,3146,18.895,13.715,-0.004836139822554486,0.6206479365506117,0.3932497589199615,-0.004836139822554486,18.895,13.715,0.9692485104747262,0.6695425361155698,0.0,0.0,0.0,1,1,1,0.0017378263349258599,0.0,0.0,0,0,1,2,2,111,12200,0.0024932832384759185,-0.004488131640785332,18.897493283238475,13.710511868359214
2020-11-23 20:39:09.205624+00:00,18.9,6188,18.91,10730,13.72,1370,13.73,2738,18.905,13.725,-0.0017114540125433564,0.36576427473696654,0.3334956183057449,0.005163860177447077,18.905,13.715,0.13986230370542274,0.42351959966638864,0.006875314189990434,0.0,-0.010000000000001565,2,1,0,0.0003631067706425505,0.0,-0.00250980392156869,0,-1,4,0,1,210,4010-1,-0.00023959753825402862,-0.00299559028347919,18.904760402461747,13.72200440971652
2020-11-23 20:39:19.228601+00:00,18.9,1808,18.91,11119,13.71,2539,13.72,3456,18.905,13.715,0.005163860177447077,0.13986230370542274,0.42351959966638864,0.005163860177447077,18.905,13.715,0.2110425565575068,0.5217994451050337,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,1,401,40100,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:39:29.189626+00:00,18.9,3168,18.91,9405,13.71,2765,13.72,1476,18.905,13.715,0.005163860177447077,0.2519685039370079,0.6519688752652676,0.005163860177447077,18.905,13.715,0.2579560735096369,0.6861445783132529,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,2,401,40200,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:39:39.039127+00:00,18.9,2668,18.91,9974,13.71,2633,13.72,2413,18.905,13.715,0.005163860177447077,0.2110425565575068,0.5217994451050337,0.005163860177447077,18.905,13.715,0.2579560735096369,0.6861445783132529,0.0,0.0,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,0,0,4,0,2,401,40200,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:39:49.194383+00:00,18.9,3453,18.91,9933,13.71,3417,13.72,1563,18.905,13.715,0.005163860177447077,0.2579560735096369,0.6861445783132529,0.005163860177447077,18.905,13.715,0.2581153482508667,0.6816783831282952,0.0,0.0,0.0,4,0,2,-0.0017378263349258599,-0.001859903381642361,0.00250980392156869,0,0,4,0,2,402,40200,-0.003287838278047371,0.0038187511945493744,18.901712161721953,13.718818751194549
2020-11-23 20:39:59.213255+00:00,18.9,3276,18.91,9416,13.71,3103,13.72,1449,18.905,13.715,0.005163860177447077,0.2581153482508667,0.6816783831282952,0.005163860177447077,18.905,13.715,0.2466249340070895,0.617634027470093,0.0,0.0,0.0,4,0,2,-0.0017378263349258599,-0.001859903381642361,0.00250980392156869,0,0,4,0,1,402,40100,-0.003287838278047371,0.0038187511945493744,18.901712161721953,13.718818751194549
2020-11-23 20:40:09.272243+00:00,18.9,3270,18.91,9989,13.71,2788,13.72,1726,18.905,13.715,0.005163860177447077,0.2466249340070895,0.617634027470093,-0.004836139822554486,18.895,13.715,0.6945712144949254,0.5932672354161863,-0.010000000000001565,-0.010000000000001565,0.0,4,0,1,-0.0017378263349258599,-0.001859903381642361,0.0,-1,0,1,2,1,401,121-10,-0.004400937736897364,0.002032657366338348,18.900599062263105,13.717032657366339
2020-11-23 20:40:19.253975+00:00,18.89,9363,18.9,7048,13.71,1247,13.72,3070,18.895,13.715,-0.004836139822554486,0.5705319602705502,0.2888580032429928,-0.004836139822554486,18.895,13.715,0.6945712144949254,0.5932672354161863,0.0,0.0,0.0,1,1,0,0.0017378263349258599,0.0,-0.00250980392156869,0,0,1,2,1,110,12100,0.0008926711225372864,-0.006275252314918811,18.895892671122535,13.70872474768508
2020-11-23 20:40:29.273606+00:00,18.89,10197,18.9,4484,13.71,2573,13.72,1764,18.895,13.715,-0.004836139822554486,0.6945712144949254,0.5932672354161863,0.005163860177447077,18.905,13.715,0.3582126046824378,0.6696684404420794,0.010000000000001565,0.010000000000001565,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,1,0,4,1,2,121,41210,0.004400937736897356,-0.0020326573663383453,18.899400937736896,13.712967342633661
2020-11-23 20:40:39.082223+00:00,18.9,5987,18.91,10729,13.71,3332,13.72,1589,18.905,13.715,0.005163860177447077,0.3581598468533142,0.6770981507823614,0.005163860177447077,18.905,13.715,0.3582126046824378,0.6696684404420794,0.0,0.0,0.0,4,1,2,-0.0017378263349258599,0.0,0.00250980392156869,0,0,4,1,2,412,41200,-0.0008926711225372907,0.006275252314918815,18.904107328877465,13.72127525231492
2020-11-23 20:40:49.099436+00:00,18.9,5860,18.91,10499,13.71,3272,13.72,1614,18.905,13.715,0.005163860177447077,0.3582126046824378,0.6696684404420794,0.005163860177447077,18.905,13.715,0.33897878234590445,0.6683820502264306,0.0,0.0,0.0,4,1,2,-0.0017378263349258599,0.0,0.00250980392156869,0,0,4,1,2,412,41200,-0.0008926711225372907,0.006275252314918815,18.904107328877465,13.72127525231492
2020-11-23 20:40:59.119396+00:00,18.9,5384,18.91,10499,13.71,3247,13.72,1611,18.905,13.715,0.005163860177447077,0.33897878234590445,0.6683820502264306,0.005163860177447077,18.905,13.715,0.25637602754162864,0.6775038184595243,0.0,0.0,0.0,4,1,2,-0.0017378263349258599,0.0,0.00250980392156869,0,0,4,0,2,412,40200,-0.0008926711225372907,0.006275252314918815,18.904107328877465,13.72127525231492
2020-11-23 20:41:09.140091+00:00,18.9,3649,18.91,10584,13.71,3105,13.72,1478,18.905,13.715,0.005163860177447077,0.25637602754162864,0.6775038184595243,0.005163860177447077,18.905,13.715,0.2821181150970574,0.7381682734443471,0.0,0.0,0.0,4,0,2,-0.0017378263349258599,-0.001859903381642361,0.00250980392156869,0,0,4,0,2,402,40200,-0.003287838278047371,0.0038187511945493744,18.901712161721953,13.718818751194549
2020-11-23 20:41:19.157795+00:00,18.9,4113,18.91,10466,13.71,3369,13.72,1195,18.905,13.715,0.005163860177447077,0.2821181150970574,0.7381682734443471,0.005163860177447077,18.905,13.715,0.19657335169037785,0.5467991169977925,0.0,0.0,0.0,4,0,2,-0.0017378263349258599,-0.001859903381642361,0.00250980392156869,0,0,4,0,1,402,40100,-0.003287838278047371,0.0038187511945493744,18.901712161721953,13.718818751194549
2020-11-23 20:41:29.137259+00:00,18.9,3735,18.91,10313,13.71,3316,13.72,1228,18.905,13.715,0.005163860177447077,0.265874145785877,0.7297535211267606,0.005163860177447077,18.905,13.715,0.19657335169037785,0.5467991169977925,0.0,0.0,0.0,4,0,2,-0.0017378263349258599,-0.001859903381642361,0.00250980392156869,0,0,4,0,1,402,40100,-0.003287838278047371,0.0038187511945493744,18.901712161721953,13.718818751194549
2020-11-23 20:41:59.133980+00:00,18.880000000000006,12651,18.89,4966,13.69,2096,13.7,2327,18.885,13.695,-0.0032860324675674235,0.7181131861270363,0.4738865023739544,-0.0032860324675674235,18.885,13.695,0.7508856275303644,0.3916755602988261,0.0,0.0,0.0,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,0,1,2,1,121,12100,0.004400937736897356,-0.0020326573663383453,18.889400937736898,13.692967342633661
2020-11-23 20:42:09.142515+00:00,18.880000000000006,11870,18.89,3938,13.69,1835,13.7,2850,18.885,13.695,-0.0032860324675674235,0.7508856275303644,0.3916755602988261,0.003589281722419457,18.885,13.685,0.5225593667546174,0.5425867507886435,0.006875314189986881,0.0,-0.010000000000001565,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,-1,4,1,1,121,4110-1,0.004400937736897356,-0.0020326573663383453,18.889400937736898,13.692967342633661
2020-11-23 20:42:19.159326+00:00,18.880000000000006,7922,18.89,7238,13.68,2752,13.69,2320,18.885,13.685,0.003589281722419457,0.5225593667546174,0.5425867507886435,-0.0032860324675674235,18.885,13.695,0.6981052121799141,0.3771781899943789,-0.006875314189986881,0.0,0.010000000000001565,4,1,1,-0.0017378263349258599,0.0,0.0,0,1,1,2,1,411,12101,-0.0024932832384759233,0.004488131640785334,18.882506716761526,13.689488131640786
2020-11-23 20:42:29.175628+00:00,18.880000000000006,11532,18.89,4987,13.69,2013,13.7,3324,18.885,13.695,-0.0032860324675674235,0.6981052121799141,0.3771781899943789,0.003589281722419457,18.885,13.685,0.34236382025718826,0.2383298146844945,0.006875314189986881,0.0,-0.010000000000001565,1,2,1,0.0017378263349258599,0.001859903381642361,0.0,0,-1,4,1,0,121,4100-1,0.004400937736897356,-0.0020326573663383453,18.889400937736898,13.692967342633661
2020-11-23 20:42:49.209004+00:00,18.87,11737,18.880000000000006,6881,13.67,2252,13.68,2208,18.875,13.675,0.0004645959124047749,0.6304114297991191,0.5049327354260089,0.0004645959124047749,18.875,13.675,0.7027194414728901,0.7254327563249001,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,2,2,311,32200,-0.0010557066260642655,0.000640703550819303,18.873944293373935,13.67564070355082
2020-11-23 20:42:59.226734+00:00,18.87,12481,18.880000000000006,5280,13.67,2724,13.68,1031,18.875,13.675,0.0004645959124047749,0.7027194414728901,0.7254327563249001,0.0004645959124047749,18.875,13.675,0.7529136128799712,0.6793040768631524,0.0,0.0,0.0,3,2,2,-0.0003631067706425505,0.001859903381642361,0.00250980392156869,0,0,3,2,2,322,32200,0.0011471554393454508,0.0035109973394643534,18.876147155439345,13.678510997339465
2020-11-23 20:43:09.245504+00:00,18.87,12533,18.880000000000006,4113,13.67,2616,13.68,1235,18.875,13.675,0.0004645959124047749,0.7529136128799712,0.6793040768631524,0.0004645959124047749,18.875,13.675,0.5526414153999502,0.5207198673928487,0.0,0.0,0.0,3,2,2,-0.0003631067706425505,0.001859903381642361,0.00250980392156869,0,0,3,1,1,322,31100,0.0011471554393454508,0.0035109973394643534,18.876147155439345,13.678510997339465
2020-11-23 20:43:19.260089+00:00,18.87,8871,18.880000000000006,7181,13.67,2199,13.68,2024,18.875,13.675,0.0004645959124047749,0.5526414153999502,0.5207198673928487,0.0004645959124047749,18.875,13.675,0.376475242302367,0.2305203558910757,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,0,311,31000,-0.0010557066260642655,0.000640703550819303,18.873944293373935,13.67564070355082
2020-11-23 20:43:29.278671+00:00,18.87,5710,18.880000000000006,9457,13.67,855,13.68,2854,18.875,13.675,0.0004645959124047749,0.376475242302367,0.2305203558910757,-0.006410718277582106,18.875,13.685,0.8919723294723295,0.4138596867624973,-0.006875314189986881,0.0,0.009999999999998007,3,1,0,-0.0003631067706425505,0.0,-0.00250980392156869,0,1,0,2,1,310,02101,-0.002409204929044234,-0.0017450179956958278,18.872590795070955,13.673254982004305
2020-11-23 20:43:39.296133+00:00,18.87,11089,18.880000000000006,1343,13.68,1929,13.69,2732,18.875,13.685,-0.006410718277582106,0.8919723294723295,0.4138596867624973,0.0004645959124047749,18.875,13.675,0.6218789294054248,0.6053285165951682,0.006875314189986881,0.0,-0.009999999999998007,0,2,1,0.0041484450965474096,0.001859903381642361,0.0,0,-1,3,1,1,21,3110-1,,,,
2020-11-23 20:43:59.078228+00:00,18.87,10386,18.880000000000006,6315,13.67,2681,13.68,1748,18.875,13.675,0.0004645959124047749,0.6218789294054248,0.6053285165951682,0.0004645959124047749,18.875,13.675,0.362947183760416,0.2656731757451182,0.0,0.0,0.0,3,1,1,-0.0003631067706425505,0.0,0.0,0,0,3,1,0,311,31000,-0.0010557066260642655,0.000640703550819303,18.873944293373935,13.67564070355082
2020-11-23 20:44:09.226388+00:00,18.87,5793,18.880000000000006,10168,13.67,1034,13.68,2858,18.875,13.675,0.0004645959124047749,0.362947183760416,0.2656731757451182,0.007339910102391657,18.875,13.665,0.3333333333333333,0.5953307392996109,0.006875314189986881,0.0,-0.010000000000001565,3,1,0,-0.0003631067706425505,0.0,-0.00250980392156869,0,-1,5,0,1,310,5010-1,-0.002409204929044234,-0.0017450179956958278,18.872590795070955,13.673254982004305
2020-11-23 20:44:29.265008+00:00,18.860000000000007,8578,18.87,8075,13.65,2560,13.66,1989,18.865,13.655,0.004215224292380526,0.515102383954843,0.5627610463838206,0.004215224292380526,18.865,13.655,0.1784300023293734,0.16732962079024133,0.0,0.0,0.0,4,1,1,-0.0017378263349258599,0.0,0.0,0,0,4,0,0,411,40000,-0.0024932832384759233,0.004488131640785334,18.862506716761523,13.659488131640785
2020-11-23 20:44:39.278868+00:00,18.860000000000007,2298,18.87,10581,13.65,631,13.66,3140,18.865,13.655,0.004215224292380526,0.1784300023293734,0.16732962079024133,0.004215224292380526,18.865,13.655,0.3633885102239533,0.5305098913346336,0.0,0.0,0.0,4,0,0,-0.0017378263349258599,-0.001859903381642361,-0.00250980392156869,0,0,4,1,1,400,41100,-0.004336117104979769,0.0014776135393085171,18.860663882895018,13.656477613539307
2020-11-23 20:44:49.295786+00:00,18.860000000000007,5598,18.87,9807,13.65,1904,13.66,1685,18.865,13.655,0.004215224292380526,0.3633885102239533,0.5305098913346336,0.004215224292380526,18.865,13.655,0.4041664406227961,0.5370245329732163,0.0,0.0,0.0,4,1,1,-0.0017378263349258599,0.0,0.0,0,0,4,1,1,411,41100,-0.0024932832384759233,0.004488131640785334,18.862506716761523,13.659488131640785
2020-11-23 20:44:59.062339+00:00,18.860000000000007,5594,18.87,9780,13.65,1864,13.66,1666,18.865,13.655,0.004215224292380526,0.3638610641342526,0.5280453257790368,0.004215224292380526,18.865,13.655,0.4041664406227961,0.5370245329732163,0.0,0.0,0.0,4,1,1,-0.0017378263349258599,0.0,0.0,0,0,4,1,1,411,41100,-0.0024932832384759233,0.004488131640785334,18.862506716761523,13.659488131640785
2020-11-23 20:45:09.081459+00:00,18.860000000000007,7450,18.87,10983,13.65,2386,13.66,2057,18.865,13.655,0.004215224292380526,0.4041664406227961,0.5370245329732163,-0.002660089897606355,18.865,13.665,0.7623724971666037,0.2448871181938911,-0.006875314189986881,0.0,0.009999999999998007,4,1,1,-0.0017378263349258599,0.0,0.0,0,1,2,2,0,411,22001,-0.0024932832384759233,0.004488131640785334,18.862506716761523,13.659488131640785
2020-11-23 20:45:19.097309+00:00,18.860000000000007,6054,18.87,1887,13.66,922,13.67,2843,18.865,13.665,-0.002660089897606355,0.7623724971666037,0.2448871181938911,0.007339910102391657,18.875,13.665,0.43036311514572384,0.9935111751982696,0.009999999999998007,0.009999999999998007,0.0,2,2,0,0.0003631067706425505,0.001859903381642361,-0.00250980392156869,1,0,5,1,2,220,51210,0.0047823263365522235,0.0035336366456964695,18.86978232633655,13.668533636645696
